p1,p2,label,p1_UniProt,p2_UniProt
ENSP00000300093,ENSP00000312143,0,P53350,Q68CZ2
ENSP00000433138,ENSP00000345571,0,P29466,Q01094
ENSP00000215659,ENSP00000344635,0,P53778,P51959
ENSP00000221132,ENSP00000340691,0,O00220,Q13541
ENSP00000370503,ENSP00000244869,0,Q9BSQ5,O14944
ENSP00000219070,ENSP00000311032,0,P08253,P42574
ENSP00000263341,ENSP00000254322,0,P01584,P25685
ENSP00000358488,ENSP00000296130,0,P56278,P05452
ENSP00000365851,ENSP00000355231,0,P35226,Q14457
ENSP00000331201,ENSP00000260810,0,O14964,Q92547
ENSP00000228434,ENSP00000359073,0,Q07108,Q9UKW4
ENSP00000305133,ENSP00000274031,0,O75159,Q8WTS6
ENSP00000280357,ENSP00000433138,0,Q14116,P29466
ENSP00000356694,ENSP00000219070,0,P48023,P08253
ENSP00000280357,ENSP00000305133,0,Q14116,O75159
ENSP00000393313,ENSP00000379287,0,Q9UBC2,P63104
ENSP00000293362,ENSP00000362441,0,P61289,P46100
ENSP00000376436,ENSP00000409346,0,P14921,Q9NSE2
ENSP00000340820,ENSP00000231790,0,A0A7I2PLE3,P40692
ENSP00000351926,ENSP00000358335,0,O95782,O43318
ENSP00000418960,ENSP00000393313,0,P38398,Q9UBC2
ENSP00000415416,ENSP00000337386,0,J3KR25,Q07352
ENSP00000350224,ENSP00000349541,0,P51813,Q6NZI2
ENSP00000289473,ENSP00000294728,0,P14598,P19320
ENSP00000265960,ENSP00000356150,0,Q9BPZ7,O15151
ENSP00000338934,ENSP00000384371,0,P15311,P41182
ENSP00000398698,ENSP00000320936,0,P01375,Q96F46
ENSP00000296930,ENSP00000354218,0,P06748,Q8WUF5
ENSP00000431885,ENSP00000305651,0,P29597,P02778
ENSP00000302234,ENSP00000325663,0,P51671,Q9BYH8
ENSP00000314976,ENSP00000428056,0,Q9UHF4,P27986
ENSP00000265171,ENSP00000352257,0,P01133,P12956
ENSP00000382004,ENSP00000320147,0,O60716,Q15910
ENSP00000263025,ENSP00000305133,0,P27361,O75159
ENSP00000259075,ENSP00000259915,0,Q92844,Q01860
ENSP00000339191,ENSP00000302476,0,Q03135,Q16082
ENSP00000493712,ENSP00000343535,0,Q06609,Q93009
ENSP00000267101,ENSP00000361626,0,P21860,P67809
ENSP00000222005,ENSP00000485033,0,Q16543,A0A096LNH6
ENSP00000266970,ENSP00000282096,0,P24941,Q13370
ENSP00000216714,ENSP00000305422,0,P27695,P17676
ENSP00000344635,ENSP00000222390,0,P51959,P14210
ENSP00000264246,ENSP00000357113,0,P33681,Q16666
ENSP00000360242,ENSP00000269305,0,P98170,P04637
ENSP00000481570,ENSP00000321203,0,P21580,Q8NFZ5
ENSP00000324101,ENSP00000383042,0,P48509,O60341
ENSP00000222693,ENSP00000437125,0,P51636,P11142
ENSP00000365012,ENSP00000430432,0,J3KPD6,Q92769
ENSP00000362441,ENSP00000215631,0,P46100,O75293
ENSP00000361021,ENSP00000052754,0,P60484,P07585
ENSP00000327025,ENSP00000359424,0,P51449,O15111
ENSP00000365016,ENSP00000395772,0,Q9Y4H2,Q9BVP2
ENSP00000354932,ENSP00000318195,0,Q15399,P19338
ENSP00000296795,ENSP00000331201,0,O15455,O14964
ENSP00000353099,ENSP00000219548,0,P01911,Q9UNE7
ENSP00000332049,ENSP00000324890,0,P42081,P10747
ENSP00000354777,ENSP00000497968,0,A7MCY6,Q16552
ENSP00000261769,ENSP00000254301,0,P12830,P17931
ENSP00000264657,ENSP00000219235,0,P40763,O00626
ENSP00000265734,ENSP00000268182,0,Q00534,P46940
ENSP00000381185,ENSP00000360242,0,P10415,P98170
ENSP00000304226,ENSP00000376345,0,Q9H422,P62993
ENSP00000384863,ENSP00000001008,0,O14980,Q02790
ENSP00000321345,ENSP00000380033,0,Q5VWK5,A0A5H1ZRQ2
ENSP00000372023,ENSP00000354522,0,O96017,P11387
ENSP00000474725,ENSP00000437955,0,Q969H0,Q16665
ENSP00000500582,ENSP00000379350,0,Q9Y243,P05556
ENSP00000216373,ENSP00000487073,0,Q07890,Q6NSW7
ENSP00000263464,ENSP00000247970,0,Q13489,Q13526
ENSP00000368632,ENSP00000358022,0,P23771,Q07820
ENSP00000293288,ENSP00000408695,0,Q07812,P17252
ENSP00000368450,ENSP00000371475,0,Q01151,Q12888
ENSP00000324806,ENSP00000353874,0,P49841,Q9NR96
ENSP00000370503,ENSP00000211287,0,Q9BSQ5,O15264
ENSP00000243924,ENSP00000343741,0,P19957,Q13535
ENSP00000274625,ENSP00000377192,0,O76093,P11413
ENSP00000247970,ENSP00000244537,0,Q13526,P62805
ENSP00000330382,ENSP00000371420,0,P01127,Q14956
ENSP00000228434,ENSP00000322788,0,Q07108,P03956
ENSP00000355231,ENSP00000362795,0,Q14457,P49682
ENSP00000216117,ENSP00000365458,0,P09601,P61978
ENSP00000309968,ENSP00000356713,0,P78536,P15260
ENSP00000376436,ENSP00000231509,0,P14921,P04150
ENSP00000324856,ENSP00000268058,0,Q15831,P29590
ENSP00000222390,ENSP00000426103,0,P14210,E9PD12
ENSP00000419371,ENSP00000262435,0,Q9H6S1,Q9HAU4
ENSP00000258052,ENSP00000263341,0,O60906,P01584
ENSP00000223023,ENSP00000303394,0,O00401,Q12988
ENSP00000265171,ENSP00000348461,0,P01133,P63000
ENSP00000354932,ENSP00000216797,0,Q15399,P25963
ENSP00000331602,ENSP00000349208,0,Q05655,Q8TC59
ENSP00000300134,ENSP00000412237,0,P42226,P22301
ENSP00000383042,ENSP00000360683,0,O60341,P18031
ENSP00000380070,ENSP00000368450,0,P04406,Q01151
ENSP00000360609,ENSP00000385571,0,P08238,Q9H2X6
ENSP00000483825,ENSP00000344666,0,Q9Y6K9,P35240
ENSP00000401445,ENSP00000481249,0,O75460,O14508
ENSP00000417498,ENSP00000389814,0,E9PDY6,Q15848
ENSP00000244537,ENSP00000411355,0,P62805,P08575
ENSP00000365380,ENSP00000423673,0,Q9BZS1,Q9P0J0
ENSP00000380334,ENSP00000365048,0,Q15080,Q9Y275
ENSP00000340883,ENSP00000320092,0,G5E975,Q99963
ENSP00000481249,ENSP00000376865,0,O14508,Q9GZP0
ENSP00000324856,ENSP00000262320,0,Q15831,O15169
ENSP00000293825,ENSP00000356150,0,O43508,O15151
ENSP00000259808,ENSP00000248594,0,Q13546,Q05209
ENSP00000358335,ENSP00000287820,0,O43318,P37231
ENSP00000263967,ENSP00000370253,0,P42336,Q99801
ENSP00000409581,ENSP00000356713,0,P49407,P15260
ENSP00000376352,ENSP00000269305,0,Q15118,P04637
ENSP00000501150,ENSP00000263932,0,P42338,P28908
ENSP00000363822,ENSP00000412237,0,P10275,P22301
ENSP00000369981,ENSP00000348632,0,Q99962,Q9BYM8
ENSP00000211287,ENSP00000432743,0,O15264,Q9HCN2
ENSP00000369497,ENSP00000001008,0,P51587,Q02790
ENSP00000296782,ENSP00000325663,0,Q6R327,Q9BYH8
ENSP00000403362,ENSP00000356641,0,E9PFW3,Q8NHY2
ENSP00000354394,ENSP00000247970,0,P42224,Q13526
ENSP00000324804,ENSP00000226574,0,P30153,P19838
ENSP00000215659,ENSP00000351209,0,P53778,P29317
ENSP00000360242,ENSP00000252242,0,P98170,P13647
ENSP00000495360,ENSP00000277120,0,P35222,Q16620
ENSP00000425979,ENSP00000363591,0,Q9NRR4,Q16611
ENSP00000324856,ENSP00000425979,0,Q15831,Q9NRR4
ENSP00000278568,ENSP00000298139,0,Q13153,Q14191
ENSP00000341957,ENSP00000221930,0,Q13625,A0A499FJK2
ENSP00000365230,ENSP00000278616,0,Q07817,Q13315
ENSP00000369554,ENSP00000341551,0,P01563,Q13485
ENSP00000278568,ENSP00000314976,0,Q13153,Q9UHF4
ENSP00000284981,ENSP00000404503,0,P05067,Q96PG8
ENSP00000365804,ENSP00000302150,0,Q9UBN7,P01236
ENSP00000288266,ENSP00000219548,0,Q9UKG1,Q9UNE7
ENSP00000291295,ENSP00000377192,0,P0DP25,P11413
ENSP00000480157,ENSP00000342235,0,Q5UE93,Q15303
ENSP00000354777,ENSP00000254436,0,A7MCY6,P19474
ENSP00000327025,ENSP00000349541,0,P51449,Q6NZI2
ENSP00000302150,ENSP00000368450,0,P01236,Q01151
ENSP00000320935,ENSP00000363822,0,P14672,P10275
ENSP00000376345,ENSP00000345571,0,P62993,Q01094
ENSP00000263339,ENSP00000354218,0,P01583,Q8WUF5
ENSP00000309572,ENSP00000344635,0,O14746,P51959
ENSP00000418915,ENSP00000308815,0,P42771,Q99731
ENSP00000274520,ENSP00000470788,0,P15248,P42701
ENSP00000357622,ENSP00000299855,0,Q53ET0,P08254
ENSP00000416293,ENSP00000349541,0,P11166,Q6NZI2
ENSP00000358488,ENSP00000340883,0,P56278,G5E975
ENSP00000222330,ENSP00000239938,0,P49840,P18146
ENSP00000269305,ENSP00000243924,0,P04637,P19957
ENSP00000341189,ENSP00000262662,0,Q05397,P42773
ENSP00000376352,ENSP00000332049,0,Q15118,P42081
ENSP00000345347,ENSP00000376077,0,P09429,P63165
ENSP00000498466,ENSP00000448165,0,P25445,O14727
ENSP00000272317,ENSP00000431254,0,P62979,B9A064
ENSP00000366702,ENSP00000365745,0,Q9UJM3,Q14247
ENSP00000402107,ENSP00000347948,0,Q9Y468,Q92956
ENSP00000227507,ENSP00000296545,0,P24385,P40933
ENSP00000496959,ENSP00000320936,0,P11215,Q96F46
ENSP00000291700,ENSP00000342848,0,P04271,Q86UR1
ENSP00000321203,ENSP00000451506,0,Q8NFZ5,P56279
ENSP00000221930,ENSP00000361359,0,A0A499FJK2,P25942
ENSP00000384371,ENSP00000395772,0,P41182,Q9BVP2
ENSP00000391592,ENSP00000365380,0,P29350,Q9BZS1
ENSP00000319788,ENSP00000263754,0,P15559,Q92831
ENSP00000329668,ENSP00000302961,0,Q6S5L8,P34932
ENSP00000305422,ENSP00000438574,0,P17676,O75925
ENSP00000402107,ENSP00000496577,0,Q9Y468,O15524
ENSP00000342235,ENSP00000225174,0,Q15303,P30405
ENSP00000380252,ENSP00000410452,0,Q16236,P16949
ENSP00000355759,ENSP00000480558,0,P09874,P16619
ENSP00000451300,ENSP00000365048,0,P49757,Q9Y275
ENSP00000231449,ENSP00000320935,0,P05112,P14672
ENSP00000346508,ENSP00000318195,0,P04085,P19338
ENSP00000363377,ENSP00000404503,0,P98177,Q96PG8
ENSP00000398368,ENSP00000498587,0,P42702,P46531
ENSP00000368022,ENSP00000245414,0,Q96CV9,P10914
ENSP00000269305,ENSP00000262320,0,P04637,O15169
ENSP00000385571,ENSP00000219070,0,Q9H2X6,P08253
ENSP00000302967,ENSP00000324101,0,O15379,P48509
ENSP00000370473,ENSP00000244869,0,P17936,O14944
ENSP00000354218,ENSP00000411825,0,Q8WUF5,Q8WUM4
ENSP00000248594,ENSP00000400175,0,Q05209,P61586
ENSP00000324856,ENSP00000314976,0,Q15831,Q9UHF4
ENSP00000227752,ENSP00000389814,0,Q13651,Q15848
ENSP00000378699,ENSP00000225174,0,P06493,P30405
ENSP00000263341,ENSP00000215781,0,P01584,P13725
ENSP00000440864,ENSP00000287842,0,F5GXF0,Q02297
ENSP00000410294,ENSP00000300093,0,P21802,P53350
ENSP00000263967,ENSP00000376765,0,P42336,Q9Y6X2
ENSP00000343223,ENSP00000380070,0,O95988,P04406
ENSP00000360798,ENSP00000259206,0,P42566,P18510
ENSP00000384849,ENSP00000291232,0,P38936,Q96RJ3
ENSP00000342848,ENSP00000222254,0,Q86UR1,O00459
ENSP00000177694,ENSP00000363377,0,Q9UL17,P98177
ENSP00000265171,ENSP00000302234,0,P01133,P51671
ENSP00000353099,ENSP00000300574,0,P01911,P46108
ENSP00000320147,ENSP00000242261,0,Q15910,Q15672
ENSP00000254436,ENSP00000228682,0,P19474,P08151
ENSP00000261623,ENSP00000401445,0,P13498,O75460
ENSP00000364163,ENSP00000472929,0,Q99466,P15498
ENSP00000337797,ENSP00000216373,0,Q9HB75,Q07890
ENSP00000315768,ENSP00000384371,0,P52630,P41182
ENSP00000364163,ENSP00000379975,0,Q99466,Q13418
ENSP00000496250,ENSP00000332049,0,P62913,P42081
ENSP00000263339,ENSP00000227752,0,P01583,Q13651
ENSP00000231454,ENSP00000411355,0,P05113,P08575
ENSP00000337386,ENSP00000468411,0,Q07352,Q9NZ42
ENSP00000430432,ENSP00000260010,0,Q92769,O60603
ENSP00000440864,ENSP00000355924,0,F5GXF0,Q9NRG4
ENSP00000378699,ENSP00000289473,0,P06493,P14598
ENSP00000389814,ENSP00000348632,0,Q15848,Q9BYM8
ENSP00000222390,ENSP00000480558,0,P14210,P16619
ENSP00000358335,ENSP00000263253,0,O43318,Q09472
ENSP00000260810,ENSP00000474725,0,Q92547,Q969H0
ENSP00000379721,ENSP00000296130,0,P40818,P05452
ENSP00000321797,ENSP00000263851,0,P55075,P13232
ENSP00000480558,ENSP00000354952,0,P16619,Q9UQC2
ENSP00000351905,ENSP00000398632,0,P37173,P16070
ENSP00000398698,ENSP00000223023,0,P01375,O00401
ENSP00000245817,ENSP00000357470,0,P41273,P08887
ENSP00000497916,ENSP00000258080,0,Q99608,O43464
ENSP00000262506,ENSP00000304895,0,P19784,P35568
ENSP00000321345,ENSP00000259915,0,Q5VWK5,Q01860
ENSP00000500582,ENSP00000263967,0,Q9Y243,P42336
ENSP00000330382,ENSP00000406549,0,P01127,P21675
ENSP00000365804,ENSP00000394560,0,Q9UBN7,P45984
ENSP00000265960,ENSP00000262367,0,Q9BPZ7,Q92793
ENSP00000291232,ENSP00000381698,0,Q96RJ3,Q9H0F6
ENSP00000329668,ENSP00000380334,0,Q6S5L8,Q15080
ENSP00000404131,ENSP00000386892,0,F8VNR3,Q14192
ENSP00000219070,ENSP00000410294,0,P08253,P21802
ENSP00000274625,ENSP00000216274,0,O76093,Q9Y572
ENSP00000356713,ENSP00000494162,0,P15260,Q9ULV8
ENSP00000282096,ENSP00000463939,0,Q13370,J3QQX2
ENSP00000376345,ENSP00000342235,0,P62993,Q15303
ENSP00000490767,ENSP00000219548,0,A0A1B0GW41,Q9UNE7
ENSP00000463939,ENSP00000346671,0,J3QQX2,P06241
ENSP00000348056,ENSP00000367830,0,P63279,Q05513
ENSP00000300589,ENSP00000361359,0,Q9HC29,P25942
ENSP00000293288,ENSP00000441543,0,Q07812,P0CG48
ENSP00000272317,ENSP00000452522,0,P62979,Q8WXH5
ENSP00000261799,ENSP00000351671,0,P09619,P78556
ENSP00000365435,ENSP00000359073,0,P20333,Q9UKW4
ENSP00000324856,ENSP00000400175,0,Q15831,P61586
ENSP00000365012,ENSP00000333685,0,J3KPD6,Q15759
ENSP00000262971,ENSP00000305133,0,Q8N2W9,O75159
ENSP00000383042,ENSP00000162749,0,O60341,P19438
ENSP00000368022,ENSP00000274031,0,Q96CV9,Q8WTS6
ENSP00000418447,ENSP00000276431,0,P67775,O14763
ENSP00000254719,ENSP00000251810,0,P27694,Q7LG56
ENSP00000255030,ENSP00000362649,0,P02741,Q13547
ENSP00000221930,ENSP00000495530,0,A0A499FJK2,A0A2R8Y6G6
ENSP00000365012,ENSP00000322788,0,J3KPD6,P03956
ENSP00000216802,ENSP00000411355,0,Q9UL46,P08575
ENSP00000349541,ENSP00000465261,0,Q6NZI2,Q7Z403
ENSP00000231509,ENSP00000356438,0,P04150,P35354
ENSP00000225577,ENSP00000363318,0,P23443,P31785
ENSP00000422464,ENSP00000241453,0,Q9NRA1,P36888
ENSP00000412237,ENSP00000346839,0,P22301,P02751
ENSP00000234313,ENSP00000270800,0,P08567,Q8N6P7
ENSP00000262506,ENSP00000497916,0,P19784,Q99608
ENSP00000363089,ENSP00000262320,0,O00206,O15169
ENSP00000376637,ENSP00000202556,0,P05019,Q96KQ4
ENSP00000215781,ENSP00000266088,0,P13725,P13866
ENSP00000354218,ENSP00000462664,0,Q8WUF5,Q9UNA4
ENSP00000262995,ENSP00000359345,0,Q13480,P46777
ENSP00000365804,ENSP00000339527,0,Q9UBN7,O43524
ENSP00000211287,ENSP00000259808,0,O15264,Q13546
ENSP00000403343,ENSP00000177694,0,C9JEH3,Q9UL17
ENSP00000343741,ENSP00000284273,0,Q13535,Q8TF42
ENSP00000252242,ENSP00000324101,0,P13647,P48509
ENSP00000292303,ENSP00000341940,0,P51681,P56539
ENSP00000219070,ENSP00000353874,0,P08253,Q9NR96
ENSP00000270800,ENSP00000365230,0,Q8N6P7,Q07817
ENSP00000219235,ENSP00000351255,0,O00626,Q14765
ENSP00000446007,ENSP00000380033,0,P08670,A0A5H1ZRQ2
ENSP00000340820,ENSP00000365891,0,A0A7I2PLE3,P42768
ENSP00000480558,ENSP00000357113,0,P16619,Q16666
ENSP00000248553,ENSP00000265963,0,P04792,P32780
ENSP00000433623,ENSP00000357804,0,Q9Y4K3,Q5T1C6
ENSP00000401303,ENSP00000406549,0,P29353,P21675
ENSP00000444810,ENSP00000315768,0,Q13451,P52630
ENSP00000468411,ENSP00000293362,0,Q9NZ42,P61289
ENSP00000380070,ENSP00000361405,0,P04406,P14780
ENSP00000319788,ENSP00000387699,0,P15559,P16220
ENSP00000341189,ENSP00000355759,0,Q05397,P09874
ENSP00000371067,ENSP00000465261,0,O60674,Q7Z403
ENSP00000321345,ENSP00000378974,0,Q5VWK5,P45983
ENSP00000216117,ENSP00000442460,0,P09601,Q13882
ENSP00000404503,ENSP00000355231,0,Q96PG8,Q14457
ENSP00000417273,ENSP00000358525,0,P16333,P01138
ENSP00000373700,ENSP00000340883,0,Q9UM73,G5E975
ENSP00000444433,ENSP00000414303,0,O43819,P23560
ENSP00000323588,ENSP00000362195,0,P48431,Q99062
ENSP00000264033,ENSP00000267257,0,P22681,P49023
ENSP00000368370,ENSP00000330393,0,P19544,P48357
ENSP00000370343,ENSP00000361626,0,Q15306,P67809
ENSP00000465676,ENSP00000478725,0,O75928,A0AAG2SVT6
ENSP00000477613,ENSP00000427279,0,Q13490,P19875
ENSP00000264972,ENSP00000346032,0,P43403,P07355
ENSP00000241453,ENSP00000369581,0,P36888,P01574
ENSP00000356641,ENSP00000499900,0,Q8NHY2,P23458
ENSP00000263339,ENSP00000215631,0,P01583,O75293
ENSP00000344352,ENSP00000320176,0,P18847,P14317
ENSP00000219070,ENSP00000403459,0,P08253,Q14451
ENSP00000378058,ENSP00000392812,0,Q12805,Q8WYR1
ENSP00000370989,ENSP00000216373,0,Q9NZQ7,Q07890
ENSP00000497069,ENSP00000332973,0,P08069,P84022
ENSP00000280357,ENSP00000222390,0,Q14116,P14210
ENSP00000245817,ENSP00000495360,0,P41273,P35222
ENSP00000275493,ENSP00000296782,0,P00533,Q6R327
ENSP00000264554,ENSP00000472929,0,P98077,P15498
ENSP00000444433,ENSP00000263932,0,O43819,P28908
ENSP00000298552,ENSP00000229795,0,Q92574,Q16539
ENSP00000368450,ENSP00000403459,0,Q01151,Q14451
ENSP00000342848,ENSP00000398632,0,Q86UR1,P16070
ENSP00000302967,ENSP00000302961,0,O15379,P34932
ENSP00000320663,ENSP00000349208,0,Q9HC35,Q8TC59
ENSP00000403343,ENSP00000351926,0,C9JEH3,O95782
ENSP00000315112,ENSP00000261769,0,Q96EP0,P12830
ENSP00000350512,ENSP00000302476,0,Q92905,Q16082
ENSP00000376436,ENSP00000353099,0,P14921,P01911
ENSP00000276927,ENSP00000300289,0,P0DY56,P30101
ENSP00000331602,ENSP00000340691,0,Q05655,Q13541
ENSP00000448165,ENSP00000470788,0,O14727,P42701
ENSP00000344352,ENSP00000274625,0,P18847,O76093
ENSP00000351905,ENSP00000263339,0,P37173,P01583
ENSP00000339328,ENSP00000428924,0,Q03405,P07948
ENSP00000324404,ENSP00000221930,0,Q9BT92,A0A499FJK2
ENSP00000302476,ENSP00000261799,0,Q16082,P09619
ENSP00000362057,ENSP00000437125,0,Q9Y5S8,P11142
ENSP00000451506,ENSP00000320092,0,P56279,Q99963
ENSP00000355627,ENSP00000314976,0,P01019,Q9UHF4
ENSP00000352516,ENSP00000265963,0,P26358,P32780
ENSP00000333685,ENSP00000293288,0,Q15759,Q07812
ENSP00000365048,ENSP00000319635,0,Q9Y275,P25025
ENSP00000296795,ENSP00000330237,0,O15455,P55211
ENSP00000304226,ENSP00000351255,0,Q9H422,Q14765
ENSP00000358548,ENSP00000381216,0,P01111,Q92945
ENSP00000360683,ENSP00000216797,0,P18031,P25963
ENSP00000495951,ENSP00000369497,0,P21583,P51587
ENSP00000363124,ENSP00000344635,0,Q9BVI0,P51959
ENSP00000233154,ENSP00000222693,0,O43639,P51636
ENSP00000379441,ENSP00000342848,0,Q8N9B5,Q86UR1
ENSP00000257904,ENSP00000358525,0,P11802,P01138
ENSP00000496250,ENSP00000337386,0,P62913,Q07352
ENSP00000367851,ENSP00000370253,0,P04839,Q99801
ENSP00000441543,ENSP00000377192,0,P0CG48,P11413
ENSP00000352516,ENSP00000411355,0,P26358,P08575
ENSP00000234313,ENSP00000409346,0,P08567,Q9NSE2
ENSP00000433138,ENSP00000308815,0,P29466,Q99731
ENSP00000324101,ENSP00000419371,0,P48509,Q9H6S1
ENSP00000352252,ENSP00000383042,0,P68431,O60341
ENSP00000342848,ENSP00000261652,0,Q86UR1,O14836
ENSP00000332973,ENSP00000352516,0,P84022,P26358
ENSP00000344635,ENSP00000330341,0,P51959,O14543
ENSP00000291232,ENSP00000248594,0,Q96RJ3,Q05209
ENSP00000444810,ENSP00000229307,0,Q13451,Q9H9S0
ENSP00000356426,ENSP00000011653,0,Q9NYJ8,P01730
ENSP00000480558,ENSP00000177694,0,P16619,Q9UL17
ENSP00000320936,ENSP00000255030,0,Q96F46,P02741
ENSP00000351255,ENSP00000274255,0,Q14765,Q13309
ENSP00000442424,ENSP00000317891,0,Q9GZX6,Q15025
ENSP00000384371,ENSP00000321239,0,P41182,Q96PM5
ENSP00000222693,ENSP00000249071,0,P51636,P15153
ENSP00000363591,ENSP00000432511,0,Q16611,P52333
ENSP00000052754,ENSP00000321239,0,P07585,Q96PM5
ENSP00000499750,ENSP00000318195,0,O14512,P19338
ENSP00000338010,ENSP00000216911,0,Q9HBE5,O14965
ENSP00000296545,ENSP00000343741,0,P40933,Q13535
ENSP00000381185,ENSP00000369293,0,P10415,P01589
ENSP00000273261,ENSP00000302150,0,Q96JA1,P01236
ENSP00000433138,ENSP00000356505,0,P29466,P19878
ENSP00000465261,ENSP00000353099,0,Q7Z403,P01911
ENSP00000291295,ENSP00000380033,0,P0DP25,A0A5H1ZRQ2
ENSP00000254719,ENSP00000451828,0,P27694,P31749
ENSP00000482457,ENSP00000494689,0,P16885,Q12929
ENSP00000360683,ENSP00000262995,0,P18031,Q13480
ENSP00000346671,ENSP00000341208,0,P06241,P42229
ENSP00000252804,ENSP00000263932,0,Q92626,P28908
ENSP00000341268,ENSP00000493184,0,Q15628,A8MYZ6
ENSP00000263379,ENSP00000300289,0,Q6UWB1,P30101
ENSP00000254436,ENSP00000428056,0,P19474,P27986
ENSP00000358488,ENSP00000298552,0,P56278,Q92574
ENSP00000362649,ENSP00000356155,0,Q13547,O00750
ENSP00000423673,ENSP00000356426,0,Q9P0J0,Q9NYJ8
ENSP00000319788,ENSP00000288135,0,P15559,P10721
ENSP00000296782,ENSP00000354558,0,Q6R327,P42345
ENSP00000216373,ENSP00000366863,0,Q07890,O60343
ENSP00000337383,ENSP00000475727,0,A0A7I2R3P8,Q9P0N9
ENSP00000340330,ENSP00000356231,0,Q92993,P47224
ENSP00000327025,ENSP00000262238,0,P51449,P25490
ENSP00000384863,ENSP00000353874,0,O14980,Q9NR96
ENSP00000330382,ENSP00000410294,0,P01127,P21802
ENSP00000379110,ENSP00000496250,0,P09341,P62913
ENSP00000457870,ENSP00000350512,0,Q9BVC4,Q92905
ENSP00000252050,ENSP00000046794,0,Q8IWT3,Q13094
ENSP00000288266,ENSP00000308413,0,Q9UKG1,Q9UBS0
ENSP00000302150,ENSP00000341551,0,P01236,Q13485
ENSP00000259915,ENSP00000343535,0,Q01860,Q93009
ENSP00000362649,ENSP00000361021,0,Q13547,P60484
ENSP00000293288,ENSP00000330341,0,Q07812,O14543
ENSP00000361626,ENSP00000263253,0,P67809,Q09472
ENSP00000251810,ENSP00000415416,0,Q7LG56,J3KR25
ENSP00000358335,ENSP00000330382,0,O43318,P01127
ENSP00000263253,ENSP00000265734,0,Q09472,Q00534
ENSP00000326119,ENSP00000304895,0,Q13794,P35568
ENSP00000215832,ENSP00000244050,0,P28482,O95863
ENSP00000301727,ENSP00000351926,0,Q66K89,O95782
ENSP00000430432,ENSP00000264832,0,Q92769,P05362
ENSP00000422464,ENSP00000401888,0,Q9NRA1,P04049
ENSP00000365230,ENSP00000259075,0,Q07817,Q92844
ENSP00000369981,ENSP00000320935,0,Q99962,P14672
ENSP00000268182,ENSP00000440864,0,P46940,F5GXF0
ENSP00000343741,ENSP00000357804,0,Q13535,Q5T1C6
ENSP00000380921,ENSP00000343896,0,Q96B97,P51532
ENSP00000266088,ENSP00000379441,0,P13866,Q8N9B5
ENSP00000362057,ENSP00000319476,0,Q9Y5S8,Q9Y6W8
ENSP00000481570,ENSP00000346839,0,P21580,P02751
ENSP00000386892,ENSP00000417498,0,Q14192,E9PDY6
ENSP00000274520,ENSP00000296130,0,P15248,P05452
ENSP00000354218,ENSP00000368370,0,Q8WUF5,P19544
ENSP00000269305,ENSP00000446007,0,P04637,P08670
ENSP00000393313,ENSP00000482457,0,Q9UBC2,P16885
ENSP00000262320,ENSP00000263932,0,O15169,P28908
ENSP00000419782,ENSP00000011653,0,Q00535,P01730
ENSP00000262367,ENSP00000355924,0,Q92793,Q9NRG4
ENSP00000387739,ENSP00000421339,0,Q8IY63,Q86UG4
ENSP00000262719,ENSP00000327025,0,O60346,P51449
ENSP00000386884,ENSP00000324890,0,P61073,P10747
ENSP00000361359,ENSP00000478927,0,P25942,P46937
ENSP00000365016,ENSP00000485033,0,Q9Y4H2,A0A096LNH6
ENSP00000343535,ENSP00000330237,0,Q93009,P55211
ENSP00000219235,ENSP00000481570,0,O00626,P21580
ENSP00000395772,ENSP00000454623,0,Q9BVP2,H3BN02
ENSP00000219548,ENSP00000258149,0,Q9UNE7,Q00987
ENSP00000368450,ENSP00000441543,0,Q01151,P0CG48
ENSP00000215832,ENSP00000239938,0,P28482,P18146
ENSP00000409581,ENSP00000264033,0,P49407,P22681
ENSP00000481152,ENSP00000304915,0,A0AAG2SXZ4,P35225
ENSP00000263341,ENSP00000324856,0,P01584,Q15831
ENSP00000480791,ENSP00000356150,0,P05230,O15151
ENSP00000410294,ENSP00000225577,0,P21802,P23443
ENSP00000305422,ENSP00000329967,0,P17676,Q9UHD2
ENSP00000437955,ENSP00000379092,0,Q16665,P35070
ENSP00000278568,ENSP00000261769,0,Q13153,P12830
ENSP00000371420,ENSP00000426103,0,Q14956,E9PD12
ENSP00000356231,ENSP00000411355,0,P47224,P08575
ENSP00000215631,ENSP00000368022,0,O75293,Q96CV9
ENSP00000337386,ENSP00000347948,0,Q07352,Q92956
ENSP00000406549,ENSP00000223023,0,P21675,O00401
ENSP00000339191,ENSP00000347184,0,Q03135,P42858
ENSP00000349208,ENSP00000411355,0,Q8TC59,P08575
ENSP00000419260,ENSP00000259089,0,P48736,P51451
ENSP00000252050,ENSP00000403362,0,Q8IWT3,E9PFW3
ENSP00000354522,ENSP00000011653,0,P11387,P01730
ENSP00000304915,ENSP00000295897,0,P35225,P02768
ENSP00000330382,ENSP00000264731,0,P01127,Q9H3D4
ENSP00000338934,ENSP00000301838,0,P15311,Q13158
ENSP00000225792,ENSP00000302476,0,P17844,Q16082
ENSP00000483825,ENSP00000375892,0,Q9Y6K9,P31751
ENSP00000365048,ENSP00000402107,0,Q9Y275,Q9Y468
ENSP00000293328,ENSP00000356438,0,P51692,P35354
